Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,525682,-,-,-,31.49,-103.38,-6,784,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,GHI
2012,1,2,16,30,53,763,9,258
2012,1,2,17,30,27,448,7,67
2012,1,2,18,30,0,0,5,0
2012,1,2,19,30,0,0,4,0
2012,1,2,20,30,0,0,4,0
2012,1,2,21,30,0,0,3,0
2012,1,2,22,30,0,0,2,0
2012,1,2,23,30,0,0,1,0
2012,1,3,0,30,0,0,1,0
2012,1,3,1,30,0,0,1,0
2012,1,3,2,30,0,0,0,0
2012,1,3,3,30,0,0,0,0
2012,1,3,4,30,0,0,0,0
2012,1,3,5,30,0,0,0,0
2012,1,3,6,30,0,0,0,0
2012,1,3,7,30,0,0,0,0
2012,1,3,8,30,30,498,3,82
2012,1,3,9,30,54,784,7,275
2012,1,3,10,30,67,898,11,449
2012,1,3,11,30,74,951,14,575
2012,1,3,12,30,86,952,17,636
2012,1,3,13,30,85,951,19,633
2012,1,3,14,30,80,926,20,563
2012,1,3,15,30,67,880,20,435
2012,1,3,16,30,55,752,17,258
2012,1,3,17,30,28,431,13,68
2012,1,3,18,30,0,0,11,0
2012,1,3,19,30,0,0,10,0
2012,1,3,20,30,0,0,9,0
2012,1,3,21,30,0,0,8,0
2012,1,3,22,30,0,0,7,0
2012,1,3,23,30,0,0,6,0
2012,1,4,0,30,0,0,6,0
2012,1,4,1,30,0,0,5,0
2012,1,4,2,30,0,0,5,0
2012,1,4,3,30,0,0,6,0
2012,1,4,4,30,0,0,5,0
2012,1,4,5,30,0,0,5,0
2012,1,4,6,30,0,0,4,0
2012,1,4,7,30,0,0,4,0
2012,1,4,8,30,37,129,5,50
2012,1,4,9,30,54,763,8,269
2012,1,4,10,30,67,878,11,441
2012,1,4,11,30,75,931,14,565
2012,1,4,12,30,76,959,16,631
2012,1,4,13,30,77,956,17,630
2012,1,4,14,30,75,930,17,561
2012,1,4,15,30,69,868,17,433
2012,1,4,16,30,55,745,14,258
2012,1,4,17,30,28,433,10,69
2012,1,4,18,30,0,0,9,0
2012,1,4,19,30,0,0,8,0
2012,1,4,20,30,0,0,8,0
2012,1,4,21,30,0,0,8,0
2012,1,4,22,30,0,0,8,0
2012,1,4,23,30,0,0,7,0
2012,1,5,0,30,0,0,6,0
2012,1,5,1,30,0,0,6,0
2012,1,5,2,30,0,0,5,0
2012,1,5,3,30,0,0,5,0
2012,1,5,4,30,0,0,4,0
2012,1,5,5,30,0,0,4,0
2012,1,5,6,30,0,0,3,0
2012,1,5,7,30,0,0,3,0
2012,1,5,8,30,29,501,6,81
2012,1,5,9,30,52,790,9,275
2012,1,5,10,30,65,906,12,451
2012,1,5,11,30,71,961,15,579
2012,1,5,12,30,78,975,17,644
2012,1,5,13,30,77,978,18,644
2012,1,5,14,30,73,957,18,576
2012,1,5,15,30,64,906,18,447
2012,1,5,16,30,51,793,16,270
2012,1,5,17,30,27,501,12,76
2012,1,5,18,30,0,0,10,0
2012,1,5,19,30,0,0,8,0
2012,1,5,20,30,0,0,7,0
2012,1,5,21,30,0,0,6,0
2012,1,5,22,30,0,0,5,0
2012,1,5,23,30,0,0,5,0
2012,1,6,0,30,0,0,4,0
2012,1,6,1,30,0,0,4,0
2012,1,6,2,30,0,0,3,0
2012,1,6,3,30,0,0,3,0
2012,1,6,4,30,0,0,2,0
2012,1,6,5,30,0,0,2,0
2012,1,6,6,30,0,0,2,0
2012,1,6,7,30,0,0,3,0
2012,1,6,8,30,29,517,5,82
2012,1,6,9,30,51,801,9,277
2012,1,6,10,30,63,913,13,453
2012,1,6,11,30,70,966,17,581
2012,1,6,12,30,72,990,20,648
2012,1,6,13,30,74,988,21,648
2012,1,6,14,30,73,962,22,580
2012,1,6,15,30,67,904,21,450
2012,1,6,16,30,54,784,17,272
2012,1,6,17,30,29,479,13,77
2012,1,6,18,30,0,0,11,0
2012,1,6,19,30,0,0,10,0
2012,1,6,20,30,0,0,9,0
2012,1,6,21,30,0,0,8,0
2012,1,6,22,30,0,0,7,0
2012,1,6,23,30,0,0,6,0
2012,1,7,0,30,0,0,5,0
2012,1,7,1,30,0,0,4,0
2012,1,7,2,30,0,0,3,0
2012,1,7,3,30,0,0,2,0
2012,1,7,4,30,0,0,1,0
2012,1,7,5,30,0,0,1,0
2012,1,7,6,30,0,0,1,0
2012,1,7,7,30,0,0,1,0
2012,1,7,8,30,36,158,3,53
2012,1,7,9,30,103,311,6,191
2012,1,7,10,30,64,890,9,444
2012,1,7,11,30,72,940,11,571
2012,1,7,12,30,94,919,12,630
2012,1,7,13,30,95,919,14,631
2012,1,7,14,30,90,896,15,565
2012,1,7,15,30,78,846,15,439
2012,1,7,16,30,69,581,13,232
2012,1,7,17,30,37,146,10,52
2012,1,7,18,30,0,0,8,0
2012,1,7,19,30,0,0,8,0
2012,1,7,20,30,0,0,8,0
2012,1,7,21,30,0,0,8,0
2012,1,7,22,30,0,0,8,0
2012,1,7,23,30,0,0,7,0
2012,1,8,0,30,0,0,6,0
2012,1,8,1,30,0,0,6,0
2012,1,8,2,30,0,0,5,0
2012,1,8,3,30,0,0,5,0
2012,1,8,4,30,0,0,5,0
2012,1,8,5,30,0,0,4,0
2012,1,8,6,30,0,0,4,0
2012,1,8,7,30,0,0,4,0
2012,1,8,8,30,3,0,6,3
2012,1,8,9,30,109,252,8,180
2012,1,8,10,30,101,692,10,398
2012,1,8,11,30,82,915,13,568
2012,1,8,12,30,91,928,14,634
2012,1,8,13,30,91,928,15,634
2012,1,8,14,30,88,897,16,566
2012,1,8,15,30,81,829,15,437
2012,1,8,16,30,67,682,13,261
2012,1,8,17,30,36,352,11,73
2012,1,8,18,30,0,0,9,0
2012,1,8,19,30,0,0,8,0
2012,1,8,20,30,0,0,6,0
2012,1,8,21,30,0,0,5,0
2012,1,8,22,30,0,0,5,0
2012,1,8,23,30,0,0,5,0
2012,1,9,0,30,0,0,5,0
2012,1,9,1,30,0,0,5,0
2012,1,9,2,30,0,0,4,0
2012,1,9,3,30,0,0,4,0
2012,1,9,4,30,0,0,3,0
2012,1,9,5,30,0,0,2,0
2012,1,9,6,30,0,0,1,0
2012,1,9,7,30,0,0,1,0
2012,1,9,8,30,14,0,1,14
2012,1,9,9,30,23,0,1,23
2012,1,9,10,30,37,0,1,37
2012,1,9,11,30,133,0,2,133
2012,1,9,12,30,237,30,2,255
2012,1,9,13,30,219,19,2,231
2012,1,9,14,30,176,6,2,179
2012,1,9,15,30,162,17,2,170
2012,1,9,16,30,115,64,1,134
2012,1,9,17,30,50,181,1,70
2012,1,9,18,30,0,0,0,0
2012,1,9,19,30,0,0,0,0
2012,1,9,20,30,0,0,0,0
2012,1,9,21,30,0,0,0,0
2012,1,9,22,30,0,0,0,0
2012,1,9,23,30,0,0,0,0
2012,1,10,0,30,0,0,0,0
2012,1,10,1,30,0,0,0,0
2012,1,10,2,30,0,0,0,0
2012,1,10,3,30,0,0,0,0
2012,1,10,4,30,0,0,-1,0
2012,1,10,5,30,0,0,-1,0
2012,1,10,6,30,0,0,-1,0
2012,1,10,7,30,0,0,0,0
2012,1,10,8,30,31,472,1,80
2012,1,10,9,30,56,777,3,276
2012,1,10,10,30,68,901,7,455
2012,1,10,11,30,74,961,10,587
2012,1,10,12,30,84,968,12,654
2012,1,10,13,30,84,966,13,654
2012,1,10,14,30,81,940,14,585
2012,1,10,15,30,72,884,13,456
2012,1,10,16,30,57,770,11,280
2012,1,10,17,30,31,491,8,86
2012,1,10,18,30,0,0,6,0
2012,1,10,19,30,0,0,6,0
2012,1,10,20,30,0,0,5,0
2012,1,10,21,30,0,0,5,0
2012,1,10,22,30,0,0,4,0
2012,1,10,23,30,0,0,3,0
2012,1,11,0,30,0,0,3,0
2012,1,11,1,30,0,0,2,0
2012,1,11,2,30,0,0,2,0
2012,1,11,3,30,0,0,2,0
2012,1,11,4,30,0,0,2,0
2012,1,11,5,30,0,0,2,0
2012,1,11,6,30,0,0,2,0
2012,1,11,7,30,0,0,2,0
2012,1,11,8,30,30,493,4,81
2012,1,11,9,30,106,291,8,189
2012,1,11,10,30,146,488,12,356
2012,1,11,11,30,204,463,16,452
2012,1,11,12,30,88,941,18,644
2012,1,11,13,30,86,945,19,645
2012,1,11,14,30,195,14,20,203
2012,1,11,15,30,107,657,19,394
2012,1,11,16,30,60,747,15,279
2012,1,11,17,30,34,451,11,85
2012,1,11,18,30,0,0,9,0
2012,1,11,19,30,0,0,7,0
2012,1,11,20,30,0,0,5,0
2012,1,11,21,30,0,0,4,0
2012,1,11,22,30,0,0,2,0
2012,1,11,23,30,0,0,1,0
2012,1,12,0,30,0,0,0,0
2012,1,12,1,30,0,0,0,0
2012,1,12,2,30,0,0,0,0
2012,1,12,3,30,0,0,0,0
2012,1,12,4,30,0,0,0,0
2012,1,12,5,30,0,0,-1,0
2012,1,12,6,30,0,0,-1,0
2012,1,12,7,30,0,0,-1,0
2012,1,12,8,30,37,71,0,45
2012,1,12,9,30,84,478,0,221
2012,1,12,10,30,141,509,0,362
2012,1,12,11,30,185,522,1,466
2012,1,12,12,30,185,598,2,540
2012,1,12,13,30,181,612,3,545
2012,1,12,14,30,91,922,4,591
2012,1,12,15,30,80,870,4,463
2012,1,12,16,30,64,756,3,287
2012,1,12,17,30,37,416,2,86
2012,1,12,18,30,0,0,1,0
2012,1,12,19,30,0,0,1,0
2012,1,12,20,30,0,0,0,0
2012,1,12,21,30,0,0,0,0
2012,1,12,22,30,0,0,0,0
2012,1,12,23,30,0,0,0,0
2012,1,13,0,30,0,0,0,0
2012,1,13,1,30,0,0,0,0
2012,1,13,2,30,0,0,0,0
2012,1,13,3,30,0,0,0,0
2012,1,13,4,30,0,0,0,0
2012,1,13,5,30,0,0,0,0
2012,1,13,6,30,0,0,0,0
2012,1,13,7,30,0,0,0,0
2012,1,13,8,30,36,374,1,75
2012,1,13,9,30,66,713,4,270
2012,1,13,10,30,79,862,6,453
2012,1,13,11,30,84,939,9,591
2012,1,13,12,30,93,956,10,662
2012,1,13,13,30,90,969,11,669
2012,1,13,14,30,83,957,12,605
2012,1,13,15,30,71,922,12,479
2012,1,13,16,30,57,818,10,301
2012,1,13,17,30,33,553,8,99
2012,1,13,18,30,0,0,8,0
2012,1,13,19,30,0,0,7,0
2012,1,13,20,30,0,0,5,0
2012,1,13,21,30,0,0,3,0
2012,1,13,22,30,0,0,1,0
2012,1,13,23,30,0,0,0,0
2012,1,14,0,30,0,0,0,0
2012,1,14,1,30,0,0,0,0
2012,1,14,2,30,0,0,0,0
2012,1,14,3,30,0,0,0,0
2012,1,14,4,30,0,0,0,0
2012,1,14,5,30,0,0,-1,0
2012,1,14,6,30,0,0,-1,0
2012,1,14,7,30,0,0,0,0
2012,1,14,8,30,30,535,1,87
2012,1,14,9,30,53,827,5,291
2012,1,14,10,30,65,943,9,476
2012,1,14,11,30,71,998,12,611
2012,1,14,12,30,78,1011,14,682
2012,1,14,13,30,79,1011,16,685
2012,1,14,14,30,76,989,17,618
2012,1,14,15,30,69,938,17,487
2012,1,14,16,30,57,829,15,307
2012,1,14,17,30,34,559,12,103
2012,1,14,18,30,0,0,10,0
2012,1,14,19,30,0,0,8,0
2012,1,14,20,30,0,0,7,0
2012,1,14,21,30,0,0,6,0
2012,1,14,22,30,0,0,5,0
2012,1,14,23,30,0,0,4,0
2012,1,15,0,30,0,0,4,0
2012,1,15,1,30,0,0,4,0
2012,1,15,2,30,0,0,5,0
2012,1,15,3,30,0,0,4,0
2012,1,15,4,30,0,0,4,0
2012,1,15,5,30,0,0,4,0
2012,1,15,6,30,0,0,4,0
2012,1,15,7,30,0,0,4,0
2012,1,15,8,30,33,412,6,77
2012,1,15,9,30,61,711,10,266
2012,1,15,10,30,76,836,14,441
2012,1,15,11,30,186,528,17,473
2012,1,15,12,30,83,939,20,645
2012,1,15,13,30,85,938,21,649
2012,1,15,14,30,84,911,22,586
2012,1,15,15,30,73,866,21,463
2012,1,15,16,30,59,763,18,291
2012,1,15,17,30,34,506,14,98
2012,1,15,18,30,0,0,13,0
2012,1,15,19,30,0,0,12,0
2012,1,15,20,30,0,0,12,0
2012,1,15,21,30,0,0,11,0
2012,1,15,22,30,0,0,11,0
2012,1,15,23,30,0,0,11,0
2012,1,16,0,30,0,0,10,0
2012,1,16,1,30,0,0,10,0
2012,1,16,2,30,0,0,9,0
2012,1,16,3,30,0,0,9,0
2012,1,16,4,30,0,0,9,0
2012,1,16,5,30,0,0,9,0
2012,1,16,6,30,0,0,9,0
2012,1,16,7,30,0,0,9,0
2012,1,16,8,30,38,33,11,41
2012,1,16,9,30,50,0,14,50
2012,1,16,10,30,195,181,18,275
2012,1,16,11,30,223,398,21,441
2012,1,16,12,30,252,410,23,499
2012,1,16,13,30,173,658,24,571
2012,1,16,14,30,175,576,24,494
2012,1,16,15,30,96,717,23,421
2012,1,16,16,30,59,761,21,293
2012,1,16,17,30,36,490,18,99
2012,1,16,18,30,0,0,16,0
2012,1,16,19,30,0,0,15,0
2012,1,16,20,30,0,0,14,0
2012,1,16,21,30,0,0,13,0
2012,1,16,22,30,0,0,12,0
2012,1,16,23,30,0,0,11,0
2012,1,17,0,30,0,0,10,0
2012,1,17,1,30,0,0,9,0
2012,1,17,2,30,0,0,8,0
2012,1,17,3,30,0,0,7,0
2012,1,17,4,30,0,0,7,0
2012,1,17,5,30,0,0,6,0
2012,1,17,6,30,0,0,5,0
2012,1,17,7,30,0,0,6,0
2012,1,17,8,30,29,510,9,84
2012,1,17,9,30,52,789,12,281
2012,1,17,10,30,64,899,15,460
2012,1,17,11,30,72,951,17,592
2012,1,17,12,30,80,964,18,662
2012,1,17,13,30,82,960,19,665
2012,1,17,14,30,79,937,19,601
2012,1,17,15,30,71,891,19,477
2012,1,17,16,30,59,784,17,302
2012,1,17,17,30,36,524,14,105
2012,1,17,18,30,0,0,12,0
2012,1,17,19,30,0,0,10,0
2012,1,17,20,30,0,0,9,0
2012,1,17,21,30,0,0,8,0
2012,1,17,22,30,0,0,6,0
2012,1,17,23,30,0,0,4,0
2012,1,18,0,30,0,0,3,0
2012,1,18,1,30,0,0,3,0
2012,1,18,2,30,0,0,2,0
2012,1,18,3,30,0,0,2,0
2012,1,18,4,30,0,0,1,0
2012,1,18,5,30,0,0,0,0
2012,1,18,6,30,0,0,0,0
2012,1,18,7,30,0,0,1,0
2012,1,18,8,30,31,522,3,88
2012,1,18,9,30,53,817,7,292
2012,1,18,10,30,64,934,11,476
2012,1,18,11,30,69,990,14,613
2012,1,18,12,30,71,1013,17,686
2012,1,18,13,30,70,1016,20,691
2012,1,18,14,30,67,998,21,626
2012,1,18,15,30,61,952,21,498
2012,1,18,16,30,51,855,18,319
2012,1,18,17,30,33,612,14,116
2012,1,18,18,30,0,0,12,0
2012,1,18,19,30,0,0,10,0
2012,1,18,20,30,0,0,9,0
2012,1,18,21,30,0,0,8,0
2012,1,18,22,30,0,0,7,0
2012,1,18,23,30,0,0,6,0
2012,1,19,0,30,0,0,6,0
2012,1,19,1,30,0,0,6,0
2012,1,19,2,30,0,0,5,0
2012,1,19,3,30,0,0,5,0
2012,1,19,4,30,0,0,5,0
2012,1,19,5,30,0,0,5,0
2012,1,19,6,30,0,0,5,0
2012,1,19,7,30,0,0,6,0
2012,1,19,8,30,39,91,8,50
2012,1,19,9,30,87,481,12,228
2012,1,19,10,30,162,436,16,356
2012,1,19,11,30,218,436,20,459
2012,1,19,12,30,200,578,23,552
2012,1,19,13,30,233,488,24,533
2012,1,19,14,30,143,696,25,534
2012,1,19,15,30,66,866,24,466
2012,1,19,16,30,86,548,21,261
2012,1,19,17,30,43,404,17,99
2012,1,19,18,30,0,0,15,0
2012,1,19,19,30,0,0,14,0
2012,1,19,20,30,0,0,13,0
2012,1,19,21,30,0,0,12,0
2012,1,19,22,30,0,0,10,0
2012,1,19,23,30,0,0,9,0
2012,1,20,0,30,0,0,9,0
2012,1,20,1,30,0,0,8,0
2012,1,20,2,30,0,0,7,0
2012,1,20,3,30,0,0,7,0
2012,1,20,4,30,0,0,7,0
2012,1,20,5,30,0,0,6,0
2012,1,20,6,30,0,0,6,0
2012,1,20,7,30,0,0,7,0
2012,1,20,8,30,38,206,11,61
2012,1,20,9,30,49,842,15,298
2012,1,20,10,30,60,950,19,484
2012,1,20,11,30,67,1000,23,621
2012,1,20,12,30,80,1004,25,694
2012,1,20,13,30,82,1003,26,700
2012,1,20,14,30,78,989,26,638
2012,1,20,15,30,67,954,25,511
2012,1,20,16,30,55,863,22,332
2012,1,20,17,30,35,629,18,124
2012,1,20,18,30,0,0,15,0
2012,1,20,19,30,0,0,14,0
2012,1,20,20,30,0,0,12,0
2012,1,20,21,30,0,0,11,0
2012,1,20,22,30,0,0,9,0
2012,1,20,23,30,0,0,8,0
2012,1,21,0,30,0,0,7,0
2012,1,21,1,30,0,0,6,0
2012,1,21,2,30,0,0,5,0
2012,1,21,3,30,0,0,4,0
2012,1,21,4,30,0,0,2,0
2012,1,21,5,30,0,0,2,0
2012,1,21,6,30,0,0,2,0
2012,1,21,7,30,0,0,2,0
2012,1,21,8,30,38,224,4,64
2012,1,21,9,30,57,796,7,293
2012,1,21,10,30,69,913,9,478
2012,1,21,11,30,75,968,13,614
2012,1,21,12,30,82,983,16,687
2012,1,21,13,30,82,986,19,693
2012,1,21,14,30,270,118,21,338
2012,1,21,15,30,72,918,22,503
2012,1,21,16,30,60,818,19,325
2012,1,21,17,30,37,586,15,122
2012,1,21,18,30,0,0,13,0
2012,1,21,19,30,0,0,12,0
2012,1,21,20,30,0,0,11,0
2012,1,21,21,30,0,0,11,0
2012,1,21,22,30,0,0,10,0
2012,1,21,23,30,0,0,10,0
2012,1,22,0,30,0,0,9,0
2012,1,22,1,30,0,0,9,0
2012,1,22,2,30,0,0,9,0
2012,1,22,3,30,0,0,9,0
2012,1,22,4,30,0,0,9,0
2012,1,22,5,30,0,0,9,0
2012,1,22,6,30,0,0,9,0
2012,1,22,7,30,0,0,9,0
2012,1,22,8,30,28,516,11,88
2012,1,22,9,30,99,409,14,221
2012,1,22,10,30,125,603,16,397
2012,1,22,11,30,179,574,17,500
2012,1,22,12,30,123,814,18,626
2012,1,22,13,30,87,989,19,703
2012,1,22,14,30,178,595,19,519
2012,1,22,15,30,113,680,19,434
2012,1,22,16,30,49,831,17,321
2012,1,22,17,30,53,265,13,93
2012,1,22,18,30,0,0,10,0
2012,1,22,19,30,0,0,9,0
2012,1,22,20,30,0,0,8,0
2012,1,22,21,30,0,0,7,0
2012,1,22,22,30,0,0,6,0
2012,1,22,23,30,0,0,5,0
2012,1,23,0,30,0,0,5,0
2012,1,23,1,30,0,0,4,0
2012,1,23,2,30,0,0,3,0
2012,1,23,3,30,0,0,3,0
2012,1,23,4,30,0,0,3,0
2012,1,23,5,30,0,0,3,0
2012,1,23,6,30,0,0,3,0
2012,1,23,7,30,0,0,4,0
2012,1,23,8,30,40,192,6,62
2012,1,23,9,30,57,797,9,296
2012,1,23,10,30,69,914,12,483
2012,1,23,11,30,75,972,15,621
2012,1,23,12,30,81,990,18,695
2012,1,23,13,30,80,995,19,702
2012,1,23,14,30,77,975,20,638
2012,1,23,15,30,70,926,21,511
2012,1,23,16,30,59,826,19,332
2012,1,23,17,30,38,594,15,128
2012,1,23,18,30,0,0,13,0
2012,1,23,19,30,0,0,11,0
2012,1,23,20,30,0,0,10,0
2012,1,23,21,30,0,0,10,0
2012,1,23,22,30,0,0,9,0
2012,1,23,23,30,0,0,8,0
2012,1,24,0,30,0,0,7,0
2012,1,24,1,30,0,0,6,0
2012,1,24,2,30,0,0,6,0
2012,1,24,3,30,0,0,6,0
2012,1,24,4,30,0,0,5,0
2012,1,24,5,30,0,0,5,0
2012,1,24,6,30,0,0,6,0
2012,1,24,7,30,0,0,6,0
2012,1,24,8,30,17,0,7,17
2012,1,24,9,30,113,17,8,118
2012,1,24,10,30,198,73,10,232
2012,1,24,11,30,234,36,13,255
2012,1,24,12,30,284,63,14,323
2012,1,24,13,30,309,158,15,409
2012,1,24,14,30,278,143,15,362
2012,1,24,15,30,212,255,14,334
2012,1,24,16,30,132,277,13,224
2012,1,24,17,30,58,181,11,86
2012,1,24,18,30,0,0,9,0
2012,1,24,19,30,0,0,8,0
2012,1,24,20,30,0,0,8,0
2012,1,24,21,30,0,0,7,0
2012,1,24,22,30,0,0,6,0
2012,1,24,23,30,0,0,6,0
2012,1,25,0,30,0,0,5,0
2012,1,25,1,30,0,0,5,0
2012,1,25,2,30,0,0,6,0
2012,1,25,3,30,0,0,6,0
2012,1,25,4,30,0,0,6,0
2012,1,25,5,30,0,0,7,0
2012,1,25,6,30,0,0,7,0
2012,1,25,7,30,0,0,6,0
2012,1,25,8,30,3,0,6,3
2012,1,25,9,30,76,0,5,76
2012,1,25,10,30,30,0,5,30
2012,1,25,11,30,213,19,5,224
2012,1,25,12,30,92,0,5,92
2012,1,25,13,30,98,0,6,98
2012,1,25,14,30,270,83,6,318
2012,1,25,15,30,191,29,6,205
2012,1,25,16,30,102,0,7,102
2012,1,25,17,30,39,0,6,39
2012,1,25,18,30,0,0,5,0
2012,1,25,19,30,0,0,5,0
2012,1,25,20,30,0,0,5,0
2012,1,25,21,30,0,0,4,0
2012,1,25,22,30,0,0,4,0
2012,1,25,23,30,0,0,3,0
2012,1,26,0,30,0,0,2,0
2012,1,26,1,30,0,0,2,0
2012,1,26,2,30,0,0,2,0
2012,1,26,3,30,0,0,2,0
2012,1,26,4,30,0,0,2,0
2012,1,26,5,30,0,0,2,0
2012,1,26,6,30,0,0,1,0
2012,1,26,7,30,0,0,2,0
2012,1,26,8,30,31,555,5,98
2012,1,26,9,30,52,817,8,303
2012,1,26,10,30,64,923,12,488
2012,1,26,11,30,69,974,15,625
2012,1,26,12,30,84,971,17,696
2012,1,26,13,30,83,974,18,703
2012,1,26,14,30,79,956,19,641
2012,1,26,15,30,70,919,18,516
2012,1,26,16,30,59,823,17,340
2012,1,26,17,30,39,599,14,136
2012,1,26,18,30,0,0,12,0
2012,1,26,19,30,0,0,11,0
2012,1,26,20,30,0,0,9,0
2012,1,26,21,30,0,0,8,0
2012,1,26,22,30,0,0,7,0
2012,1,26,23,30,0,0,6,0
2012,1,27,0,30,0,0,6,0
2012,1,27,1,30,0,0,5,0
2012,1,27,2,30,0,0,5,0
2012,1,27,3,30,0,0,5,0
2012,1,27,4,30,0,0,4,0
2012,1,27,5,30,0,0,4,0
2012,1,27,6,30,0,0,4,0
2012,1,27,7,30,0,0,5,0
2012,1,27,8,30,34,522,8,98
2012,1,27,9,30,57,797,12,303
2012,1,27,10,30,69,905,17,488
2012,1,27,11,30,76,957,20,625
2012,1,27,12,30,85,968,23,698
2012,1,27,13,30,83,975,24,706
2012,1,27,14,30,78,959,24,644
2012,1,27,15,30,69,921,23,520
2012,1,27,16,30,58,826,20,343
2012,1,27,17,30,39,607,16,139
2012,1,27,18,30,0,0,13,0
2012,1,27,19,30,0,0,13,0
2012,1,27,20,30,0,0,12,0
2012,1,27,21,30,0,0,11,0
2012,1,27,22,30,0,0,9,0
2012,1,27,23,30,0,0,7,0
2012,1,28,0,30,0,0,6,0
2012,1,28,1,30,0,0,5,0
2012,1,28,2,30,0,0,5,0
2012,1,28,3,30,0,0,4,0
2012,1,28,4,30,0,0,4,0
2012,1,28,5,30,0,0,4,0
2012,1,28,6,30,0,0,3,0
2012,1,28,7,30,0,0,3,0
2012,1,28,8,30,45,144,4,63
2012,1,28,9,30,126,211,6,191
2012,1,28,10,30,168,454,7,379
2012,1,28,11,30,95,901,9,615
2012,1,28,12,30,106,912,10,687
2012,1,28,13,30,107,913,11,694
2012,1,28,14,30,103,889,11,631
2012,1,28,15,30,95,834,11,506
2012,1,28,16,30,79,722,10,331
2012,1,28,17,30,51,483,8,132
2012,1,28,18,30,0,0,6,0
2012,1,28,19,30,0,0,5,0
2012,1,28,20,30,0,0,4,0
2012,1,28,21,30,0,0,4,0
