Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,525682,-,-,-,31.49,-103.38,-6,784,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,GHI
2015,1,3,11,30,75,944,5,572
2015,1,3,12,30,82,963,6,639
2015,1,3,13,30,79,971,7,639
2015,1,3,14,30,74,951,8,570
2015,1,3,15,30,65,899,7,440
2015,1,3,16,30,52,778,5,263
2015,1,3,17,30,27,469,3,71
2015,1,3,18,30,0,0,1,0
2015,1,3,19,30,0,0,0,0
2015,1,3,20,30,0,0,0,0
2015,1,3,21,30,0,0,0,0
2015,1,3,22,30,0,0,0,0
2015,1,3,23,30,0,0,0,0
2015,1,4,0,30,0,0,0,0
2015,1,4,1,30,0,0,-1,0
2015,1,4,2,30,0,0,-1,0
2015,1,4,3,30,0,0,-2,0
2015,1,4,4,30,0,0,-3,0
2015,1,4,5,30,0,0,-4,0
2015,1,4,6,30,0,0,-4,0
2015,1,4,7,30,0,0,-4,0
2015,1,4,8,30,27,0,-1,27
2015,1,4,9,30,90,0,0,90
2015,1,4,10,30,153,435,1,338
2015,1,4,11,30,141,649,2,484
2015,1,4,12,30,76,986,3,647
2015,1,4,13,30,75,988,4,646
2015,1,4,14,30,71,968,5,578
2015,1,4,15,30,63,917,5,448
2015,1,4,16,30,51,803,4,271
2015,1,4,17,30,27,505,1,76
2015,1,4,18,30,0,0,0,0
2015,1,4,19,30,0,0,0,0
2015,1,4,20,30,0,0,-1,0
2015,1,4,21,30,0,0,-1,0
2015,1,4,22,30,0,0,-2,0
2015,1,4,23,30,0,0,-2,0
2015,1,5,0,30,0,0,-2,0
2015,1,5,1,30,0,0,-3,0
2015,1,5,2,30,0,0,-3,0
2015,1,5,3,30,0,0,-3,0
2015,1,5,4,30,0,0,-3,0
2015,1,5,5,30,0,0,-3,0
2015,1,5,6,30,0,0,-3,0
2015,1,5,7,30,0,0,-1,0
2015,1,5,8,30,36,42,1,41
2015,1,5,9,30,113,63,4,131
2015,1,5,10,30,183,242,6,287
2015,1,5,11,30,221,363,9,413
2015,1,5,12,30,159,665,11,545
2015,1,5,13,30,71,1004,13,653
2015,1,5,14,30,68,983,14,585
2015,1,5,15,30,62,926,14,454
2015,1,5,16,30,51,808,12,275
2015,1,5,17,30,33,264,10,59
2015,1,5,18,30,0,0,8,0
2015,1,5,19,30,0,0,7,0
2015,1,5,20,30,0,0,5,0
2015,1,5,21,30,0,0,4,0
2015,1,5,22,30,0,0,3,0
2015,1,5,23,30,0,0,2,0
2015,1,6,0,30,0,0,2,0
2015,1,6,1,30,0,0,1,0
2015,1,6,2,30,0,0,1,0
2015,1,6,3,30,0,0,1,0
2015,1,6,4,30,0,0,0,0
2015,1,6,5,30,0,0,0,0
2015,1,6,6,30,0,0,0,0
2015,1,6,7,30,0,0,1,0
2015,1,6,8,30,29,526,4,84
2015,1,6,9,30,52,808,7,280
2015,1,6,10,30,63,919,10,456
2015,1,6,11,30,70,970,13,584
2015,1,6,12,30,75,986,15,649
2015,1,6,13,30,75,983,16,647
2015,1,6,14,30,72,959,17,578
2015,1,6,15,30,65,901,16,448
2015,1,6,16,30,53,782,14,271
2015,1,6,17,30,29,484,10,78
2015,1,6,18,30,0,0,8,0
2015,1,6,19,30,0,0,6,0
2015,1,6,20,30,0,0,5,0
2015,1,6,21,30,0,0,4,0
2015,1,6,22,30,0,0,3,0
2015,1,6,23,30,0,0,3,0
2015,1,7,0,30,0,0,3,0
2015,1,7,1,30,0,0,2,0
2015,1,7,2,30,0,0,1,0
2015,1,7,3,30,0,0,0,0
2015,1,7,4,30,0,0,0,0
2015,1,7,5,30,0,0,0,0
2015,1,7,6,30,0,0,0,0
2015,1,7,7,30,0,0,0,0
2015,1,7,8,30,36,35,1,40
2015,1,7,9,30,60,722,3,264
2015,1,7,10,30,162,389,4,329
2015,1,7,11,30,87,896,4,562
2015,1,7,12,30,97,905,4,626
2015,1,7,13,30,278,201,4,396
2015,1,7,14,30,251,148,4,330
2015,1,7,15,30,181,265,3,294
2015,1,7,16,30,106,20,2,111
2015,1,7,17,30,24,0,0,24
2015,1,7,18,30,0,0,0,0
2015,1,7,19,30,0,0,-2,0
2015,1,7,20,30,0,0,-3,0
2015,1,7,21,30,0,0,-4,0
2015,1,7,22,30,0,0,-4,0
2015,1,7,23,30,0,0,-5,0
2015,1,8,0,30,0,0,-5,0
2015,1,8,1,30,0,0,-5,0
2015,1,8,2,30,0,0,-5,0
2015,1,8,3,30,0,0,-5,0
2015,1,8,4,30,0,0,-5,0
2015,1,8,5,30,0,0,-4,0
2015,1,8,6,30,0,0,-4,0
2015,1,8,7,30,0,0,-3,0
2015,1,8,8,30,35,204,-2,57
2015,1,8,9,30,87,447,0,214
2015,1,8,10,30,149,462,1,347
2015,1,8,11,30,173,552,3,467
2015,1,8,12,30,257,351,4,462
2015,1,8,13,30,246,399,5,480
2015,1,8,14,30,187,513,7,460
2015,1,8,15,30,179,51,8,201
2015,1,8,16,30,116,103,7,146
2015,1,8,17,30,37,34,6,41
2015,1,8,18,30,0,0,5,0
2015,1,8,19,30,0,0,5,0
2015,1,8,20,30,0,0,5,0
2015,1,8,21,30,0,0,4,0
2015,1,8,22,30,0,0,4,0
2015,1,8,23,30,0,0,3,0
2015,1,9,0,30,0,0,2,0
2015,1,9,1,30,0,0,1,0
2015,1,9,2,30,0,0,1,0
2015,1,9,3,30,0,0,1,0
2015,1,9,4,30,0,0,1,0
2015,1,9,5,30,0,0,0,0
2015,1,9,6,30,0,0,0,0
2015,1,9,7,30,0,0,0,0
2015,1,9,8,30,30,0,0,30
2015,1,9,9,30,42,0,0,42
2015,1,9,10,30,150,6,1,153
2015,1,9,11,30,185,10,1,190
2015,1,9,12,30,268,72,2,310
2015,1,9,13,30,282,189,2,393
2015,1,9,14,30,248,214,2,363
2015,1,9,15,30,192,115,1,242
2015,1,9,16,30,92,423,1,214
2015,1,9,17,30,40,346,0,78
2015,1,9,18,30,0,0,0,0
2015,1,9,19,30,0,0,0,0
2015,1,9,20,30,0,0,0,0
2015,1,9,21,30,0,0,-1,0
2015,1,9,22,30,0,0,-1,0
2015,1,9,23,30,0,0,-1,0
2015,1,10,0,30,0,0,-1,0
2015,1,10,1,30,0,0,-1,0
2015,1,10,2,30,0,0,-1,0
2015,1,10,3,30,0,0,-1,0
2015,1,10,4,30,0,0,-1,0
2015,1,10,5,30,0,0,-2,0
2015,1,10,6,30,0,0,-2,0
2015,1,10,7,30,0,0,-1,0
2015,1,10,8,30,3,0,0,3
2015,1,10,9,30,52,0,0,52
2015,1,10,10,30,190,189,2,272
2015,1,10,11,30,171,4,3,173
2015,1,10,12,30,192,8,5,196
2015,1,10,13,30,249,40,6,273
2015,1,10,14,30,240,294,7,398
2015,1,10,15,30,71,844,8,438
2015,1,10,16,30,57,731,7,269
2015,1,10,17,30,31,452,5,82
2015,1,10,18,30,0,0,3,0
2015,1,10,19,30,0,0,2,0
2015,1,10,20,30,0,0,2,0
2015,1,10,21,30,0,0,1,0
2015,1,10,22,30,0,0,1,0
2015,1,10,23,30,0,0,1,0
2015,1,11,0,30,0,0,0,0
2015,1,11,1,30,0,0,0,0
2015,1,11,2,30,0,0,0,0
2015,1,11,3,30,0,0,0,0
2015,1,11,4,30,0,0,0,0
2015,1,11,5,30,0,0,0,0
2015,1,11,6,30,0,0,0,0
2015,1,11,7,30,0,0,0,0
2015,1,11,8,30,33,392,2,75
2015,1,11,9,30,64,690,5,260
2015,1,11,10,30,80,818,9,433
2015,1,11,11,30,88,881,13,560
2015,1,11,12,30,87,918,16,630
2015,1,11,13,30,85,926,17,633
2015,1,11,14,30,78,911,18,570
2015,1,11,15,30,69,863,18,447
2015,1,11,16,30,55,754,15,276
2015,1,11,17,30,31,481,11,87
2015,1,11,18,30,0,0,10,0
2015,1,11,19,30,0,0,9,0
2015,1,11,20,30,0,0,8,0
2015,1,11,21,30,0,0,7,0
2015,1,11,22,30,0,0,7,0
2015,1,11,23,30,0,0,6,0
2015,1,12,0,30,0,0,6,0
2015,1,12,1,30,0,0,6,0
2015,1,12,2,30,0,0,5,0
2015,1,12,3,30,0,0,5,0
2015,1,12,4,30,0,0,5,0
2015,1,12,5,30,0,0,4,0
2015,1,12,6,30,0,0,4,0
2015,1,12,7,30,0,0,4,0
2015,1,12,8,30,30,0,4,30
2015,1,12,9,30,114,58,4,131
2015,1,12,10,30,151,6,4,154
2015,1,12,11,30,95,0,5,95
2015,1,12,12,30,191,7,5,196
2015,1,12,13,30,208,12,6,215
2015,1,12,14,30,123,0,6,123
2015,1,12,15,30,65,0,6,65
2015,1,12,16,30,70,674,5,270
2015,1,12,17,30,39,377,3,83
2015,1,12,18,30,0,0,2,0
2015,1,12,19,30,0,0,1,0
2015,1,12,20,30,0,0,0,0
2015,1,12,21,30,0,0,0,0
2015,1,12,22,30,0,0,0,0
2015,1,12,23,30,0,0,0,0
2015,1,13,0,30,0,0,-1,0
2015,1,13,1,30,0,0,-1,0
2015,1,13,2,30,0,0,-1,0
2015,1,13,3,30,0,0,-1,0
2015,1,13,4,30,0,0,-1,0
2015,1,13,5,30,0,0,-1,0
2015,1,13,6,30,0,0,-2,0
2015,1,13,7,30,0,0,-1,0
2015,1,13,8,30,2,0,0,2
2015,1,13,9,30,114,208,0,173
2015,1,13,10,30,85,0,1,85
2015,1,13,11,30,110,0,2,110
2015,1,13,12,30,220,18,3,231
2015,1,13,13,30,209,13,4,217
2015,1,13,14,30,93,0,5,93
2015,1,13,15,30,79,0,5,79
2015,1,13,16,30,68,0,4,68
2015,1,13,17,30,46,80,2,55
2015,1,13,18,30,0,0,0,0
2015,1,13,19,30,0,0,0,0
2015,1,13,20,30,0,0,0,0
2015,1,13,21,30,0,0,0,0
2015,1,13,22,30,0,0,0,0
2015,1,13,23,30,0,0,0,0
2015,1,14,0,30,0,0,0,0
2015,1,14,1,30,0,0,0,0
2015,1,14,2,30,0,0,0,0
2015,1,14,3,30,0,0,0,0
2015,1,14,4,30,0,0,0,0
2015,1,14,5,30,0,0,0,0
2015,1,14,6,30,0,0,0,0
2015,1,14,7,30,0,0,0,0
2015,1,14,8,30,6,0,0,6
2015,1,14,9,30,20,0,1,20
2015,1,14,10,30,87,0,2,87
2015,1,14,11,30,186,9,3,192
2015,1,14,12,30,183,5,4,186
2015,1,14,13,30,264,53,5,296
2015,1,14,14,30,259,151,6,343
2015,1,14,15,30,190,285,5,317
2015,1,14,16,30,122,201,4,183
2015,1,14,17,30,36,0,3,36
2015,1,14,18,30,0,0,2,0
2015,1,14,19,30,0,0,2,0
2015,1,14,20,30,0,0,1,0
2015,1,14,21,30,0,0,1,0
2015,1,14,22,30,0,0,0,0
2015,1,14,23,30,0,0,0,0
2015,1,15,0,30,0,0,0,0
2015,1,15,1,30,0,0,-1,0
2015,1,15,2,30,0,0,-1,0
2015,1,15,3,30,0,0,-2,0
2015,1,15,4,30,0,0,-2,0
2015,1,15,5,30,0,0,-2,0
2015,1,15,6,30,0,0,-2,0
2015,1,15,7,30,0,0,-1,0
2015,1,15,8,30,32,461,1,81
2015,1,15,9,30,58,757,4,276
2015,1,15,10,30,71,879,7,455
2015,1,15,11,30,78,939,9,588
2015,1,15,12,30,81,965,10,660
2015,1,15,13,30,79,972,11,665
2015,1,15,14,30,74,955,12,601
2015,1,15,15,30,64,917,12,477
2015,1,15,16,30,53,817,11,302
2015,1,15,17,30,32,570,9,104
2015,1,15,18,30,0,0,7,0
2015,1,15,19,30,0,0,6,0
2015,1,15,20,30,0,0,5,0
2015,1,15,21,30,0,0,4,0
2015,1,15,22,30,0,0,3,0
2015,1,15,23,30,0,0,2,0
2015,1,16,0,30,0,0,2,0
2015,1,16,1,30,0,0,1,0
2015,1,16,2,30,0,0,1,0
2015,1,16,3,30,0,0,0,0
2015,1,16,4,30,0,0,0,0
2015,1,16,5,30,0,0,0,0
2015,1,16,6,30,0,0,0,0
2015,1,16,7,30,0,0,0,0
2015,1,16,8,30,37,200,2,58
2015,1,16,9,30,89,454,5,221
2015,1,16,10,30,61,931,8,470
2015,1,16,11,30,67,985,11,604
2015,1,16,12,30,74,998,14,676
2015,1,16,13,30,74,1000,15,680
2015,1,16,14,30,179,563,16,492
2015,1,16,15,30,65,933,15,488
2015,1,16,16,30,54,832,13,311
2015,1,16,17,30,33,584,11,109
2015,1,16,18,30,0,0,9,0
2015,1,16,19,30,0,0,8,0
2015,1,16,20,30,0,0,8,0
2015,1,16,21,30,0,0,7,0
2015,1,16,22,30,0,0,6,0
2015,1,16,23,30,0,0,5,0
2015,1,17,0,30,0,0,4,0
2015,1,17,1,30,0,0,3,0
2015,1,17,2,30,0,0,3,0
2015,1,17,3,30,0,0,2,0
2015,1,17,4,30,0,0,2,0
2015,1,17,5,30,0,0,1,0
2015,1,17,6,30,0,0,0,0
2015,1,17,7,30,0,0,1,0
2015,1,17,8,30,35,278,3,65
2015,1,17,9,30,89,458,7,223
2015,1,17,10,30,98,692,11,403
2015,1,17,11,30,149,651,15,506
2015,1,17,12,30,77,976,17,667
2015,1,17,13,30,94,896,18,639
2015,1,17,14,30,94,843,18,564
2015,1,17,15,30,72,840,17,456
2015,1,17,16,30,51,760,15,288
2015,1,17,17,30,35,527,11,105
2015,1,17,18,30,0,0,8,0
2015,1,17,19,30,0,0,7,0
2015,1,17,20,30,0,0,6,0
2015,1,17,21,30,0,0,6,0
2015,1,17,22,30,0,0,5,0
2015,1,17,23,30,0,0,5,0
2015,1,18,0,30,0,0,5,0
2015,1,18,1,30,0,0,5,0
2015,1,18,2,30,0,0,4,0
2015,1,18,3,30,0,0,4,0
2015,1,18,4,30,0,0,3,0
2015,1,18,5,30,0,0,3,0
2015,1,18,6,30,0,0,2,0
2015,1,18,7,30,0,0,3,0
2015,1,18,8,30,29,537,6,88
2015,1,18,9,30,51,817,10,290
2015,1,18,10,30,64,925,13,473
2015,1,18,11,30,71,974,16,607
2015,1,18,12,30,75,993,19,678
2015,1,18,13,30,76,992,20,682
2015,1,18,14,30,73,969,21,616
2015,1,18,15,30,65,922,20,489
2015,1,18,16,30,54,821,17,313
2015,1,18,17,30,34,576,13,112
2015,1,18,18,30,0,0,11,0
2015,1,18,19,30,0,0,10,0
2015,1,18,20,30,0,0,9,0
2015,1,18,21,30,0,0,9,0
2015,1,18,22,30,0,0,8,0
2015,1,18,23,30,0,0,7,0
2015,1,19,0,30,0,0,7,0
2015,1,19,1,30,0,0,6,0
2015,1,19,2,30,0,0,6,0
2015,1,19,3,30,0,0,6,0
2015,1,19,4,30,0,0,5,0
2015,1,19,5,30,0,0,5,0
2015,1,19,6,30,0,0,4,0
2015,1,19,7,30,0,0,5,0
2015,1,19,8,30,39,162,7,57
2015,1,19,9,30,84,508,11,233
2015,1,19,10,30,128,584,15,387
2015,1,19,11,30,69,964,18,601
2015,1,19,12,30,76,979,21,673
2015,1,19,13,30,75,983,22,679
2015,1,19,14,30,71,965,23,615
2015,1,19,15,30,63,921,22,490
2015,1,19,16,30,53,822,19,314
2015,1,19,17,30,33,582,16,114
2015,1,19,18,30,0,0,14,0
2015,1,19,19,30,0,0,13,0
2015,1,19,20,30,0,0,12,0
2015,1,19,21,30,0,0,11,0
2015,1,19,22,30,0,0,9,0
2015,1,19,23,30,0,0,9,0
2015,1,20,0,30,0,0,8,0
2015,1,20,1,30,0,0,7,0
2015,1,20,2,30,0,0,7,0
2015,1,20,3,30,0,0,7,0
2015,1,20,4,30,0,0,6,0
2015,1,20,5,30,0,0,5,0
2015,1,20,6,30,0,0,5,0
2015,1,20,7,30,0,0,6,0
2015,1,20,8,30,30,497,8,86
2015,1,20,9,30,54,780,12,284
2015,1,20,10,30,65,895,15,465
2015,1,20,11,30,71,952,18,599
2015,1,20,12,30,73,979,20,673
2015,1,20,13,30,73,982,21,679
2015,1,20,14,30,70,964,21,616
2015,1,20,15,30,64,917,21,491
2015,1,20,16,30,53,821,18,317
2015,1,20,17,30,33,591,14,118
2015,1,20,18,30,0,0,12,0
2015,1,20,19,30,0,0,10,0
2015,1,20,20,30,0,0,9,0
2015,1,20,21,30,0,0,8,0
2015,1,20,22,30,0,0,7,0
2015,1,20,23,30,0,0,6,0
2015,1,21,0,30,0,0,5,0
2015,1,21,1,30,0,0,4,0
2015,1,21,2,30,0,0,3,0
2015,1,21,3,30,0,0,2,0
2015,1,21,4,30,0,0,2,0
2015,1,21,5,30,0,0,1,0
2015,1,21,6,30,0,0,1,0
2015,1,21,7,30,0,0,3,0
2015,1,21,8,30,32,0,4,32
2015,1,21,9,30,117,235,6,187
2015,1,21,10,30,116,0,7,116
2015,1,21,11,30,76,0,9,76
2015,1,21,12,30,96,0,11,96
2015,1,21,13,30,230,18,12,242
2015,1,21,14,30,253,58,13,286
2015,1,21,15,30,164,8,12,168
2015,1,21,16,30,17,0,11,17
2015,1,21,17,30,58,295,10,101
2015,1,21,18,30,0,0,8,0
2015,1,21,19,30,0,0,7,0
2015,1,21,20,30,0,0,7,0
2015,1,21,21,30,0,0,7,0
2015,1,21,22,30,0,0,7,0
2015,1,21,23,30,0,0,6,0
2015,1,22,0,30,0,0,6,0
2015,1,22,1,30,0,0,5,0
2015,1,22,2,30,0,0,4,0
2015,1,22,3,30,0,0,3,0
2015,1,22,4,30,0,0,3,0
2015,1,22,5,30,0,0,2,0
2015,1,22,6,30,0,0,2,0
2015,1,22,7,30,0,0,1,0
2015,1,22,8,30,36,0,1,36
2015,1,22,9,30,14,0,2,14
2015,1,22,10,30,78,0,3,78
2015,1,22,11,30,70,0,4,70
2015,1,22,12,30,74,0,4,74
2015,1,22,13,30,157,1,4,158
2015,1,22,14,30,169,3,4,171
2015,1,22,15,30,154,2,3,155
2015,1,22,16,30,11,0,2,11
2015,1,22,17,30,44,0,1,44
2015,1,22,18,30,0,0,1,0
2015,1,22,19,30,0,0,0,0
2015,1,22,20,30,0,0,0,0
2015,1,22,21,30,0,0,0,0
2015,1,22,22,30,0,0,0,0
2015,1,22,23,30,0,0,0,0
2015,1,23,0,30,0,0,0,0
2015,1,23,1,30,0,0,0,0
2015,1,23,2,30,0,0,0,0
2015,1,23,3,30,0,0,0,0
2015,1,23,4,30,0,0,0,0
2015,1,23,5,30,0,0,-1,0
2015,1,23,6,30,0,0,-2,0
2015,1,23,7,30,0,0,-2,0
2015,1,23,8,30,33,474,0,89
2015,1,23,9,30,58,775,2,292
2015,1,23,10,30,69,906,4,480
2015,1,23,11,30,74,974,6,622
2015,1,23,12,30,82,993,7,699
2015,1,23,13,30,79,1007,8,710
2015,1,23,14,30,73,998,9,649
2015,1,23,15,30,66,960,9,523
2015,1,23,16,30,54,875,8,344
2015,1,23,17,30,35,664,5,136
2015,1,23,18,30,0,0,2,0
2015,1,23,19,30,0,0,1,0
2015,1,23,20,30,0,0,0,0
2015,1,23,21,30,0,0,0,0
2015,1,23,22,30,0,0,0,0
2015,1,23,23,30,0,0,0,0
2015,1,24,0,30,0,0,0,0
2015,1,24,1,30,0,0,0,0
2015,1,24,2,30,0,0,-1,0
2015,1,24,3,30,0,0,-1,0
2015,1,24,4,30,0,0,-1,0
2015,1,24,5,30,0,0,-1,0
2015,1,24,6,30,0,0,-1,0
2015,1,24,7,30,0,0,0,0
2015,1,24,8,30,36,347,1,77
2015,1,24,9,30,52,799,3,295
2015,1,24,10,30,63,910,7,478
2015,1,24,11,30,69,965,10,615
2015,1,24,12,30,89,954,12,684
2015,1,24,13,30,89,955,13,691
2015,1,24,14,30,85,937,14,629
2015,1,24,15,30,79,819,13,472
2015,1,24,16,30,102,495,11,268
2015,1,24,17,30,41,558,9,128
2015,1,24,18,30,0,0,7,0
2015,1,24,19,30,0,0,6,0
2015,1,24,20,30,0,0,6,0
2015,1,24,21,30,0,0,5,0
2015,1,24,22,30,0,0,5,0
2015,1,24,23,30,0,0,4,0
2015,1,25,0,30,0,0,3,0
2015,1,25,1,30,0,0,2,0
2015,1,25,2,30,0,0,2,0
2015,1,25,3,30,0,0,1,0
2015,1,25,4,30,0,0,1,0
2015,1,25,5,30,0,0,1,0
2015,1,25,6,30,0,0,0,0
2015,1,25,7,30,0,0,1,0
2015,1,25,8,30,41,211,3,66
2015,1,25,9,30,53,805,6,299
2015,1,25,10,30,64,918,10,484
2015,1,25,11,30,69,973,13,622
2015,1,25,12,30,76,991,14,698
2015,1,25,13,30,74,996,15,705
2015,1,25,14,30,71,979,16,643
2015,1,25,15,30,65,936,16,517
2015,1,25,16,30,55,844,14,341
2015,1,25,17,30,37,631,12,137
2015,1,25,18,30,0,0,10,0
2015,1,25,19,30,0,0,9,0
2015,1,25,20,30,0,0,8,0
2015,1,25,21,30,0,0,8,0
2015,1,25,22,30,0,0,8,0
2015,1,25,23,30,0,0,8,0
2015,1,26,0,30,0,0,7,0
2015,1,26,1,30,0,0,5,0
2015,1,26,2,30,0,0,3,0
2015,1,26,3,30,0,0,2,0
2015,1,26,4,30,0,0,1,0
2015,1,26,5,30,0,0,1,0
2015,1,26,6,30,0,0,1,0
2015,1,26,7,30,0,0,2,0
2015,1,26,8,30,42,213,6,68
2015,1,26,9,30,90,500,9,243
2015,1,26,10,30,63,911,12,483
2015,1,26,11,30,128,735,15,548
2015,1,26,12,30,129,808,17,639
2015,1,26,13,30,101,894,18,671
2015,1,26,14,30,108,826,18,594
2015,1,26,15,30,177,464,17,403
2015,1,26,16,30,105,493,16,274
2015,1,26,17,30,51,0,14,51
2015,1,26,18,30,0,0,12,0
2015,1,26,19,30,0,0,12,0
2015,1,26,20,30,0,0,11,0
2015,1,26,21,30,0,0,10,0
2015,1,26,22,30,0,0,9,0
2015,1,26,23,30,0,0,8,0
2015,1,27,0,30,0,0,6,0
2015,1,27,1,30,0,0,5,0
2015,1,27,2,30,0,0,5,0
2015,1,27,3,30,0,0,4,0
2015,1,27,4,30,0,0,4,0
2015,1,27,5,30,0,0,3,0
2015,1,27,6,30,0,0,3,0
2015,1,27,7,30,0,0,4,0
2015,1,27,8,30,30,550,7,99
2015,1,27,9,30,51,803,11,300
2015,1,27,10,30,61,904,14,480
2015,1,27,11,30,68,950,17,613
2015,1,27,12,30,72,968,20,686
2015,1,27,13,30,72,966,21,691
2015,1,27,14,30,70,945,22,629
2015,1,27,15,30,62,903,22,506
2015,1,27,16,30,53,813,20,334
2015,1,27,17,30,36,607,18,137
2015,1,27,18,30,0,0,16,0
2015,1,27,19,30,0,0,15,0
2015,1,27,20,30,0,0,13,0
2015,1,27,21,30,0,0,11,0
2015,1,27,22,30,0,0,11,0
2015,1,27,23,30,0,0,10,0
2015,1,28,0,30,0,0,10,0
2015,1,28,1,30,0,0,10,0
2015,1,28,2,30,0,0,10,0
2015,1,28,3,30,0,0,9,0
2015,1,28,4,30,0,0,9,0
2015,1,28,5,30,0,0,9,0
2015,1,28,6,30,0,0,8,0
2015,1,28,7,30,0,0,9,0
2015,1,28,8,30,37,367,12,84
2015,1,28,9,30,53,773,16,295
2015,1,28,10,30,65,880,19,475
2015,1,28,11,30,71,931,22,609
2015,1,28,12,30,78,944,24,681
2015,1,28,13,30,81,939,25,686
2015,1,28,14,30,81,913,25,624
2015,1,28,15,30,70,879,25,504
2015,1,28,16,30,58,790,23,334
2015,1,28,17,30,39,586,21,138
