Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,525682,-,-,-,31.49,-103.38,-6,784,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,GHI
2013,1,9,6,30,0,0,4,0
2013,1,9,7,30,0,0,4,0
2013,1,9,8,30,15,0,5,15
2013,1,9,9,30,19,0,6,19
2013,1,9,10,30,36,0,7,36
2013,1,9,11,30,102,0,7,102
2013,1,9,12,30,105,0,8,105
2013,1,9,13,30,70,0,7,70
2013,1,9,14,30,69,0,6,69
2013,1,9,15,30,168,23,5,178
2013,1,9,16,30,76,0,4,76
2013,1,9,17,30,34,0,3,34
2013,1,9,18,30,0,0,2,0
2013,1,9,19,30,0,0,2,0
2013,1,9,20,30,0,0,2,0
2013,1,9,21,30,0,0,2,0
2013,1,9,22,30,0,0,2,0
2013,1,9,23,30,0,0,2,0
2013,1,10,0,30,0,0,2,0
2013,1,10,1,30,0,0,2,0
2013,1,10,2,30,0,0,2,0
2013,1,10,3,30,0,0,2,0
2013,1,10,4,30,0,0,2,0
2013,1,10,5,30,0,0,1,0
2013,1,10,6,30,0,0,1,0
2013,1,10,7,30,0,0,2,0
2013,1,10,8,30,28,473,4,78
2013,1,10,9,30,51,767,6,269
2013,1,10,10,30,63,890,9,447
2013,1,10,11,30,71,954,12,582
2013,1,10,12,30,85,917,14,626
2013,1,10,13,30,82,966,15,653
2013,1,10,14,30,78,944,16,587
2013,1,10,15,30,67,899,16,460
2013,1,10,16,30,55,781,14,283
2013,1,10,17,30,41,98,11,52
2013,1,10,18,30,0,0,9,0
2013,1,10,19,30,0,0,7,0
2013,1,10,20,30,0,0,7,0
2013,1,10,21,30,0,0,7,0
2013,1,10,22,30,0,0,6,0
2013,1,10,23,30,0,0,5,0
2013,1,11,0,30,0,0,5,0
2013,1,11,1,30,0,0,4,0
2013,1,11,2,30,0,0,3,0
2013,1,11,3,30,0,0,3,0
2013,1,11,4,30,0,0,3,0
2013,1,11,5,30,0,0,2,0
2013,1,11,6,30,0,0,2,0
2013,1,11,7,30,0,0,3,0
2013,1,11,8,30,14,0,7,14
2013,1,11,9,30,109,264,10,185
2013,1,11,10,30,162,408,12,339
2013,1,11,11,30,214,421,16,441
2013,1,11,12,30,275,80,18,322
2013,1,11,13,30,86,926,19,636
2013,1,11,14,30,240,313,18,410
2013,1,11,15,30,88,770,16,426
2013,1,11,16,30,65,702,14,271
2013,1,11,17,30,42,199,12,65
2013,1,11,18,30,0,0,10,0
2013,1,11,19,30,0,0,9,0
2013,1,11,20,30,0,0,7,0
2013,1,11,21,30,0,0,6,0
2013,1,11,22,30,0,0,5,0
2013,1,11,23,30,0,0,4,0
2013,1,12,0,30,0,0,3,0
2013,1,12,1,30,0,0,2,0
2013,1,12,2,30,0,0,1,0
2013,1,12,3,30,0,0,1,0
2013,1,12,4,30,0,0,0,0
2013,1,12,5,30,0,0,0,0
2013,1,12,6,30,0,0,0,0
2013,1,12,7,30,0,0,0,0
2013,1,12,8,30,32,447,1,80
2013,1,12,9,30,60,754,4,275
2013,1,12,10,30,75,872,7,453
2013,1,12,11,30,85,929,9,586
2013,1,12,12,30,90,956,10,658
2013,1,12,13,30,86,969,11,664
2013,1,12,14,30,81,951,11,599
2013,1,12,15,30,73,900,11,471
2013,1,12,16,30,59,787,9,294
2013,1,12,17,30,35,507,6,95
2013,1,12,18,30,0,0,4,0
2013,1,12,19,30,0,0,3,0
2013,1,12,20,30,0,0,2,0
2013,1,12,21,30,0,0,1,0
2013,1,12,22,30,0,0,0,0
2013,1,12,23,30,0,0,0,0
2013,1,13,0,30,0,0,0,0
2013,1,13,1,30,0,0,-1,0
2013,1,13,2,30,0,0,-1,0
2013,1,13,3,30,0,0,-2,0
2013,1,13,4,30,0,0,-3,0
2013,1,13,5,30,0,0,-4,0
2013,1,13,6,30,0,0,-4,0
2013,1,13,7,30,0,0,-4,0
2013,1,13,8,30,29,557,-2,88
2013,1,13,9,30,52,839,0,292
2013,1,13,10,30,64,947,1,476
2013,1,13,11,30,71,997,4,610
2013,1,13,12,30,76,1014,5,681
2013,1,13,13,30,76,1015,6,683
2013,1,13,14,30,72,994,6,616
2013,1,13,15,30,65,942,6,485
2013,1,13,16,30,54,831,5,304
2013,1,13,17,30,33,562,2,101
2013,1,13,18,30,0,0,0,0
2013,1,13,19,30,0,0,0,0
2013,1,13,20,30,0,0,0,0
2013,1,13,21,30,0,0,-1,0
2013,1,13,22,30,0,0,-2,0
2013,1,13,23,30,0,0,-2,0
2013,1,14,0,30,0,0,-3,0
2013,1,14,1,30,0,0,-4,0
2013,1,14,2,30,0,0,-4,0
2013,1,14,3,30,0,0,-5,0
2013,1,14,4,30,0,0,-5,0
2013,1,14,5,30,0,0,-5,0
2013,1,14,6,30,0,0,-5,0
2013,1,14,7,30,0,0,-4,0
2013,1,14,8,30,37,231,-3,62
2013,1,14,9,30,98,390,-1,211
2013,1,14,10,30,161,422,0,346
2013,1,14,11,30,214,427,2,446
2013,1,14,12,30,248,416,3,498
2013,1,14,13,30,84,982,4,674
2013,1,14,14,30,81,957,5,608
2013,1,14,15,30,74,899,5,477
2013,1,14,16,30,62,780,4,298
2013,1,14,17,30,37,500,1,99
2013,1,14,18,30,0,0,0,0
2013,1,14,19,30,0,0,0,0
2013,1,14,20,30,0,0,-1,0
2013,1,14,21,30,0,0,-2,0
2013,1,14,22,30,0,0,-2,0
2013,1,14,23,30,0,0,-3,0
2013,1,15,0,30,0,0,-4,0
2013,1,15,1,30,0,0,-4,0
2013,1,15,2,30,0,0,-5,0
2013,1,15,3,30,0,0,-5,0
2013,1,15,4,30,0,0,-5,0
2013,1,15,5,30,0,0,-5,0
2013,1,15,6,30,0,0,-5,0
2013,1,15,7,30,0,0,-4,0
2013,1,15,8,30,38,102,-2,49
2013,1,15,9,30,119,124,0,155
2013,1,15,10,30,198,129,1,255
2013,1,15,11,30,166,591,2,488
2013,1,15,12,30,90,959,3,667
2013,1,15,13,30,92,957,4,670
2013,1,15,14,30,90,930,4,605
2013,1,15,15,30,80,882,4,478
2013,1,15,16,30,65,770,3,301
2013,1,15,17,30,38,502,1,102
2013,1,15,18,30,0,0,0,0
2013,1,15,19,30,0,0,-1,0
2013,1,15,20,30,0,0,-2,0
2013,1,15,21,30,0,0,-3,0
2013,1,15,22,30,0,0,-4,0
2013,1,15,23,30,0,0,-4,0
2013,1,16,0,30,0,0,-4,0
2013,1,16,1,30,0,0,-4,0
2013,1,16,2,30,0,0,-4,0
2013,1,16,3,30,0,0,-4,0
2013,1,16,4,30,0,0,-3,0
2013,1,16,5,30,0,0,-3,0
2013,1,16,6,30,0,0,-3,0
2013,1,16,7,30,0,0,-2,0
2013,1,16,8,30,26,550,0,86
2013,1,16,9,30,44,821,3,282
2013,1,16,10,30,52,927,6,460
2013,1,16,11,30,56,977,8,590
2013,1,16,12,30,75,973,10,662
2013,1,16,13,30,74,975,11,666
2013,1,16,14,30,70,956,12,602
2013,1,16,15,30,64,907,12,476
2013,1,16,16,30,53,802,10,302
2013,1,16,17,30,33,546,6,105
2013,1,16,18,30,0,0,4,0
2013,1,16,19,30,0,0,3,0
2013,1,16,20,30,0,0,2,0
2013,1,16,21,30,0,0,2,0
2013,1,16,22,30,0,0,1,0
2013,1,16,23,30,0,0,0,0
2013,1,17,0,30,0,0,0,0
2013,1,17,1,30,0,0,0,0
2013,1,17,2,30,0,0,0,0
2013,1,17,3,30,0,0,0,0
2013,1,17,4,30,0,0,0,0
2013,1,17,5,30,0,0,-1,0
2013,1,17,6,30,0,0,-1,0
2013,1,17,7,30,0,0,-1,0
2013,1,17,8,30,30,491,1,84
2013,1,17,9,30,54,781,4,282
2013,1,17,10,30,66,898,7,463
2013,1,17,11,30,73,956,10,597
2013,1,17,12,30,87,954,13,665
2013,1,17,13,30,85,962,14,671
2013,1,17,14,30,80,945,15,608
2013,1,17,15,30,67,913,14,485
2013,1,17,16,30,55,809,12,309
2013,1,17,17,30,34,559,9,110
2013,1,17,18,30,0,0,7,0
2013,1,17,19,30,0,0,6,0
2013,1,17,20,30,0,0,5,0
2013,1,17,21,30,0,0,4,0
2013,1,17,22,30,0,0,3,0
2013,1,17,23,30,0,0,2,0
2013,1,18,0,30,0,0,1,0
2013,1,18,1,30,0,0,1,0
2013,1,18,2,30,0,0,1,0
2013,1,18,3,30,0,0,0,0
2013,1,18,4,30,0,0,0,0
2013,1,18,5,30,0,0,0,0
2013,1,18,6,30,0,0,0,0
2013,1,18,7,30,0,0,1,0
2013,1,18,8,30,31,486,3,85
2013,1,18,9,30,56,779,7,284
2013,1,18,10,30,68,898,11,466
2013,1,18,11,30,74,955,14,601
2013,1,18,12,30,79,976,16,674
2013,1,18,13,30,78,982,17,679
2013,1,18,14,30,74,965,17,617
2013,1,18,15,30,66,921,17,491
2013,1,18,16,30,104,429,16,240
2013,1,18,17,30,35,573,13,114
2013,1,18,18,30,0,0,11,0
2013,1,18,19,30,0,0,9,0
2013,1,18,20,30,0,0,8,0
2013,1,18,21,30,0,0,7,0
2013,1,18,22,30,0,0,6,0
2013,1,18,23,30,0,0,5,0
2013,1,19,0,30,0,0,5,0
2013,1,19,1,30,0,0,4,0
2013,1,19,2,30,0,0,3,0
2013,1,19,3,30,0,0,2,0
2013,1,19,4,30,0,0,2,0
2013,1,19,5,30,0,0,1,0
2013,1,19,6,30,0,0,1,0
2013,1,19,7,30,0,0,2,0
2013,1,19,8,30,36,291,5,68
2013,1,19,9,30,55,802,9,291
2013,1,19,10,30,67,917,12,475
2013,1,19,11,30,74,973,15,612
2013,1,19,12,30,82,986,18,685
2013,1,19,13,30,82,992,19,692
2013,1,19,14,30,78,975,20,629
2013,1,19,15,30,67,940,19,504
2013,1,19,16,30,55,849,16,326
2013,1,19,17,30,35,621,13,122
2013,1,19,18,30,0,0,11,0
2013,1,19,19,30,0,0,10,0
2013,1,19,20,30,0,0,9,0
2013,1,19,21,30,0,0,7,0
2013,1,19,22,30,0,0,6,0
2013,1,19,23,30,0,0,4,0
2013,1,20,0,30,0,0,3,0
2013,1,20,1,30,0,0,2,0
2013,1,20,2,30,0,0,1,0
2013,1,20,3,30,0,0,1,0
2013,1,20,4,30,0,0,0,0
2013,1,20,5,30,0,0,0,0
2013,1,20,6,30,0,0,0,0
2013,1,20,7,30,0,0,1,0
2013,1,20,8,30,37,256,4,66
2013,1,20,9,30,51,845,7,301
2013,1,20,10,30,62,952,11,488
2013,1,20,11,30,68,1003,14,626
2013,1,20,12,30,74,1019,16,700
2013,1,20,13,30,74,1022,17,706
2013,1,20,14,30,71,1004,18,642
2013,1,20,15,30,63,963,18,514
2013,1,20,16,30,52,870,16,334
2013,1,20,17,30,34,646,14,127
2013,1,20,18,30,0,0,12,0
2013,1,20,19,30,0,0,11,0
2013,1,20,20,30,0,0,9,0
2013,1,20,21,30,0,0,8,0
2013,1,20,22,30,0,0,8,0
2013,1,20,23,30,0,0,7,0
2013,1,21,0,30,0,0,6,0
2013,1,21,1,30,0,0,5,0
2013,1,21,2,30,0,0,3,0
2013,1,21,3,30,0,0,1,0
2013,1,21,4,30,0,0,0,0
2013,1,21,5,30,0,0,0,0
2013,1,21,6,30,0,0,0,0
2013,1,21,7,30,0,0,0,0
2013,1,21,8,30,32,500,1,90
2013,1,21,9,30,57,783,3,291
2013,1,21,10,30,70,896,6,473
2013,1,21,11,30,77,949,8,608
2013,1,21,12,30,83,967,10,680
2013,1,21,13,30,84,965,11,683
2013,1,21,14,30,81,939,12,619
2013,1,21,15,30,73,890,12,493
2013,1,21,16,30,61,786,11,318
2013,1,21,17,30,38,546,9,119
2013,1,21,18,30,0,0,7,0
2013,1,21,19,30,0,0,5,0
2013,1,21,20,30,0,0,5,0
2013,1,21,21,30,0,0,4,0
2013,1,21,22,30,0,0,4,0
2013,1,21,23,30,0,0,4,0
2013,1,22,0,30,0,0,4,0
2013,1,22,1,30,0,0,4,0
2013,1,22,2,30,0,0,3,0
2013,1,22,3,30,0,0,3,0
2013,1,22,4,30,0,0,2,0
2013,1,22,5,30,0,0,1,0
2013,1,22,6,30,0,0,1,0
2013,1,22,7,30,0,0,2,0
2013,1,22,8,30,34,471,4,89
2013,1,22,9,30,61,766,7,291
2013,1,22,10,30,74,889,11,476
2013,1,22,11,30,81,948,14,613
2013,1,22,12,30,86,970,16,688
2013,1,22,13,30,86,974,17,694
2013,1,22,14,30,81,958,18,632
2013,1,22,15,30,72,916,19,507
2013,1,22,16,30,60,821,17,331
2013,1,22,17,30,38,593,13,127
2013,1,22,18,30,0,0,11,0
2013,1,22,19,30,0,0,9,0
2013,1,22,20,30,0,0,9,0
2013,1,22,21,30,0,0,8,0
2013,1,22,22,30,0,0,8,0
2013,1,22,23,30,0,0,7,0
2013,1,23,0,30,0,0,7,0
2013,1,23,1,30,0,0,6,0
2013,1,23,2,30,0,0,5,0
2013,1,23,3,30,0,0,5,0
2013,1,23,4,30,0,0,4,0
2013,1,23,5,30,0,0,3,0
2013,1,23,6,30,0,0,3,0
2013,1,23,7,30,0,0,4,0
2013,1,23,8,30,31,562,7,97
2013,1,23,9,30,52,832,10,304
2013,1,23,10,30,63,941,14,491
2013,1,23,11,30,70,993,17,630
2013,1,23,12,30,76,1010,19,706
2013,1,23,13,30,76,1013,21,713
2013,1,23,14,30,73,994,22,649
2013,1,23,15,30,67,946,22,520
2013,1,23,16,30,57,849,20,340
2013,1,23,17,30,37,623,18,133
2013,1,23,18,30,0,0,16,0
2013,1,23,19,30,0,0,15,0
2013,1,23,20,30,0,0,13,0
2013,1,23,21,30,0,0,12,0
2013,1,23,22,30,0,0,10,0
2013,1,23,23,30,0,0,9,0
2013,1,24,0,30,0,0,8,0
2013,1,24,1,30,0,0,8,0
2013,1,24,2,30,0,0,7,0
2013,1,24,3,30,0,0,7,0
2013,1,24,4,30,0,0,7,0
2013,1,24,5,30,0,0,6,0
2013,1,24,6,30,0,0,6,0
2013,1,24,7,30,0,0,7,0
2013,1,24,8,30,33,503,11,93
2013,1,24,9,30,57,780,14,294
2013,1,24,10,30,68,894,18,477
2013,1,24,11,30,75,949,21,613
2013,1,24,12,30,79,970,22,687
2013,1,24,13,30,79,971,24,693
2013,1,24,14,30,75,954,25,631
2013,1,24,15,30,68,911,25,507
2013,1,24,16,30,57,821,23,333
2013,1,24,17,30,37,603,20,132
2013,1,24,18,30,0,0,18,0
2013,1,24,19,30,0,0,16,0
2013,1,24,20,30,0,0,15,0
2013,1,24,21,30,0,0,15,0
2013,1,24,22,30,0,0,14,0
2013,1,24,23,30,0,0,12,0
2013,1,25,0,30,0,0,12,0
2013,1,25,1,30,0,0,11,0
2013,1,25,2,30,0,0,11,0
2013,1,25,3,30,0,0,10,0
2013,1,25,4,30,0,0,10,0
2013,1,25,5,30,0,0,10,0
2013,1,25,6,30,0,0,10,0
2013,1,25,7,30,0,0,10,0
2013,1,25,8,30,39,285,12,74
2013,1,25,9,30,111,9,14,114
2013,1,25,10,30,186,346,17,346
2013,1,25,11,30,246,346,19,444
2013,1,25,12,30,87,916,20,663
2013,1,25,13,30,87,918,20,670
2013,1,25,14,30,259,340,21,458
2013,1,25,15,30,189,408,22,387
2013,1,25,16,30,81,0,21,81
2013,1,25,17,30,60,82,19,74
2013,1,25,18,30,0,0,17,0
2013,1,25,19,30,0,0,15,0
2013,1,25,20,30,0,0,13,0
2013,1,25,21,30,0,0,12,0
2013,1,25,22,30,0,0,11,0
2013,1,25,23,30,0,0,11,0
2013,1,26,0,30,0,0,10,0
2013,1,26,1,30,0,0,9,0
2013,1,26,2,30,0,0,8,0
2013,1,26,3,30,0,0,8,0
2013,1,26,4,30,0,0,8,0
2013,1,26,5,30,0,0,8,0
2013,1,26,6,30,0,0,8,0
2013,1,26,7,30,0,0,8,0
2013,1,26,8,30,39,310,10,77
2013,1,26,9,30,55,724,13,279
2013,1,26,10,30,158,493,16,386
2013,1,26,11,30,181,580,19,514
2013,1,26,12,30,230,517,22,558
2013,1,26,13,30,269,430,24,543
2013,1,26,14,30,202,543,25,522
2013,1,26,15,30,88,812,24,485
2013,1,26,16,30,112,457,22,269
2013,1,26,17,30,63,145,20,87
2013,1,26,18,30,0,0,18,0
2013,1,26,19,30,0,0,17,0
2013,1,26,20,30,0,0,16,0
2013,1,26,21,30,0,0,15,0
2013,1,26,22,30,0,0,14,0
2013,1,26,23,30,0,0,13,0
2013,1,27,0,30,0,0,12,0
2013,1,27,1,30,0,0,12,0
2013,1,27,2,30,0,0,11,0
2013,1,27,3,30,0,0,11,0
2013,1,27,4,30,0,0,11,0
2013,1,27,5,30,0,0,10,0
2013,1,27,6,30,0,0,10,0
2013,1,27,7,30,0,0,11,0
2013,1,27,8,30,30,540,13,97
2013,1,27,9,30,48,800,17,297
2013,1,27,10,30,57,907,20,478
2013,1,27,11,30,62,958,22,614
2013,1,27,12,30,73,969,23,689
2013,1,27,13,30,71,975,24,697
2013,1,27,14,30,67,960,24,637
2013,1,27,15,30,62,918,24,514
2013,1,27,16,30,53,828,22,341
2013,1,27,17,30,36,621,19,140
2013,1,27,18,30,0,0,16,0
2013,1,27,19,30,0,0,15,0
2013,1,27,20,30,0,0,14,0
2013,1,27,21,30,0,0,13,0
2013,1,27,22,30,0,0,12,0
2013,1,27,23,30,0,0,12,0
2013,1,28,0,30,0,0,12,0
2013,1,28,1,30,0,0,11,0
2013,1,28,2,30,0,0,11,0
2013,1,28,3,30,0,0,10,0
2013,1,28,4,30,0,0,9,0
2013,1,28,5,30,0,0,8,0
2013,1,28,6,30,0,0,8,0
2013,1,28,7,30,0,0,9,0
2013,1,28,8,30,31,554,12,102
2013,1,28,9,30,52,812,16,307
2013,1,28,10,30,64,919,19,494
2013,1,28,11,30,71,972,22,633
2013,1,28,12,30,80,985,23,711
2013,1,28,13,30,85,981,23,718
2013,1,28,14,30,115,815,24,602
2013,1,28,15,30,150,577,23,437
2013,1,28,16,30,150,123,21,193
2013,1,28,17,30,61,10,18,63
